personId,roadUser,gender,age,ageGroup,crashId
9869,Passenger,Male,27,26_to_39,20157030
9870,Motorcycle rider,Male,54,40_to_64,20151188
9871,Pedal cyclist,Male,77,75_or_older,20152078
9872,Driver,Female,52,40_to_64,20152089
9873,Motorcycle rider,Male,23,17_to_25,20151091
9874,Driver,Female,82,75_or_older,20151032
9875,Driver,Male,48,40_to_64,20158006
9876,Driver,Female,21,17_to_25,20154028
9877,Driver,Male,75,75_or_older,20152034
9878,Pedal cyclist,Male,36,26_to_39,20151253
9879,Driver,Male,82,75_or_older,20151169
9880,Driver,Male,49,40_to_64,20152125
9881,Driver,Female,23,17_to_25,20151174
9882,Driver,Female,18,17_to_25,20151113
9883,Passenger,Female,19,17_to_25,20151113
9884,Driver,Female,33,26_to_39,20155107
9885,Driver,Male,78,75_or_older,20152180
9886,Passenger,Female,20,17_to_25,20151259
9887,Passenger,Male,37,26_to_39,20151170
9888,Driver,Male,23,17_to_25,20154050
9889,Pedestrian,Female,68,65_to_74,20152005
9890,Driver,Female,67,65_to_74,20151198
9891,Motorcycle rider,Male,50,40_to_64,20151065
9892,Motorcycle rider,Male,54,40_to_64,20154067
9893,Motorcycle rider,Male,33,26_to_39,20158001
9894,Motorcycle rider,Male,46,40_to_64,20151059
9895,Passenger,Female,18,17_to_25,20151312
9896,Passenger,Male,21,17_to_25,20151312
9897,Driver,Female,29,26_to_39,20152173
9898,Pedestrian,Female,30,26_to_39,20151279
9899,Driver,Male,93,75_or_older,20151301
9900,Driver,Male,76,75_or_older,20151049
9901,Driver,Male,73,65_to_74,20152169
9902,Passenger,Female,14,0_to_16,20157006
9903,Motorcycle rider,Male,49,40_to_64,20157035
9904,Passenger,Female,82,75_or_older,20151019
9905,Pedestrian,Male,67,65_to_74,20151214
9906,Driver,Female,51,40_to_64,20154016
9907,Pedestrian,Female,36,26_to_39,20157010
9908,Driver,Male,40,40_to_64,20152041
9909,Motorcycle rider,Male,40,40_to_64,20151150
9910,Passenger,Male,23,17_to_25,20152059
9911,Driver,Female,57,40_to_64,20155013
9912,Passenger,Male,33,26_to_39,20155070
9913,Passenger,Female,2,0_to_16,20154011
9914,Passenger,Female,56,40_to_64,20151131
9915,Driver,Female,18,17_to_25,20151096
9916,Passenger,Male,21,17_to_25,20152144
9917,Driver,Female,27,26_to_39,20152217
9918,Passenger,Female,73,65_to_74,20152097
9919,Passenger,Male,91,75_or_older,20152051
9920,Passenger,Female,82,75_or_older,20152051
9921,Driver,Male,76,75_or_older,20154036
9922,Passenger,Male,12,0_to_16,20154063
9923,Driver,Male,23,17_to_25,20152231
9924,Motorcycle rider,Male,56,40_to_64,20152018
9925,Motorcycle rider,Male,17,17_to_25,20155050
9926,Passenger,Female,22,17_to_25,20155065
9927,Pedestrian,Male,59,40_to_64,20152085
9928,Motorcycle rider,Female,42,40_to_64,20155069
9929,Pedestrian,Male,36,26_to_39,20151296
9930,Passenger,Female,8,0_to_16,20151020
9931,Passenger,Male,9,0_to_16,20151020
9932,Pedestrian,Female,46,40_to_64,20151093
9933,Motorcycle rider,Male,34,26_to_39,20151026
9934,Driver,Female,61,40_to_64,20151043
9935,Motorcycle rider,Male,27,26_to_39,20152158
9936,Motorcycle rider,Male,29,26_to_39,20152133
9937,Pedestrian,Male,22,17_to_25,20155136
9938,Driver,Female,19,17_to_25,20152016
9939,Driver,Male,44,40_to_64,20152216
9940,Passenger,Male,17,17_to_25,20152216
9941,Passenger,Male,16,0_to_16,20152060
9942,Driver,Male,54,40_to_64,20155010
9943,Passenger,Female,50,40_to_64,20155010
9944,Driver,Male,78,75_or_older,20155110
9945,Passenger,Female,78,75_or_older,20155110
9946,Passenger,Female,8,0_to_16,20154077
9947,Pedestrian,Female,61,40_to_64,20151281
9948,Motorcycle rider,Male,68,65_to_74,20151280
9949,Passenger,Female,88,75_or_older,20154025
9950,Motorcycle rider,Male,56,40_to_64,20151235
9951,Passenger,Male,19,17_to_25,20155085
9952,Passenger,Female,18,17_to_25,20155085
9953,Driver,Male,61,40_to_64,20157022
9954,Driver,Male,21,17_to_25,20151264
9955,Driver,Male,20,17_to_25,20152031
9956,Driver,Male,65,65_to_74,20152031
9957,Driver,Male,61,40_to_64,20155128
9958,Pedestrian,Male,13,0_to_16,20151271
9959,Driver,Female,24,17_to_25,20154058
9960,Pedestrian,Male,59,40_to_64,20151207
9961,Driver,Male,31,26_to_39,20154023
9962,Driver,Female,18,17_to_25,20151009
9963,Passenger,Female,77,75_or_older,20152030
9964,Driver,Female,86,75_or_older,20151177
9965,Pedestrian,Female,84,75_or_older,20154002
9966,Pedestrian,Male,61,40_to_64,20152121
9967,Pedestrian,Female,87,75_or_older,20151160
9968,Driver,Male,24,17_to_25,20151076
9969,Driver,Male,44,40_to_64,20151098
9970,Pedestrian,Female,91,75_or_older,20152009
9971,Driver,Female,51,40_to_64,20152131
9972,Driver,Male,17,17_to_25,20151153
9973,Driver,Male,29,26_to_39,20151153
9974,Pedestrian,Male,65,65_to_74,20151052
9975,Driver,Male,61,40_to_64,20151287
9976,Motorcycle rider,Male,23,17_to_25,20158002
9977,Pedestrian,Female,36,26_to_39,20157013
9978,Driver,Male,43,40_to_64,20154017
9979,Driver,Male,48,40_to_64,20151036
9980,Pedestrian,Male,71,65_to_74,20151181
9981,Driver,Female,27,26_to_39,20152003
9982,Passenger,Female,60,40_to_64,20155125
9983,Passenger,Female,55,40_to_64,20151078
9984,Passenger,Female,2,0_to_16,20155125
9985,Driver,Female,44,40_to_64,20152150
9986,Motorcycle rider,Male,28,26_to_39,20155134
9987,Passenger,Male,46,40_to_64,20151007
9988,Pedestrian,Male,67,65_to_74,20152108
9989,Driver,Male,23,17_to_25,20156012
9990,Pedestrian,Male,22,17_to_25,20157037
9991,Pedal cyclist,Male,65,65_to_74,20155073
9992,Driver,Male,42,40_to_64,20155025
9993,Driver,Male,27,26_to_39,20152017
9994,Driver,Male,52,40_to_64,20152032
9995,Driver,Female,34,26_to_39,20152127
9996,Passenger,Male,19,17_to_25,20152127
9997,Pedestrian,Male,34,26_to_39,20151266
9998,Driver,Male,27,26_to_39,20156009
9999,Pedestrian,Male,12,0_to_16,20151265
10000,Driver,Male,25,17_to_25,20155054
10001,Pedestrian,Male,25,17_to_25,20152084
10002,Driver,Male,25,17_to_25,20152057
10003,Driver,Male,57,40_to_64,20155036
10004,Passenger,Male,62,40_to_64,20155036
10005,Motorcycle rider,Male,23,17_to_25,20155007
10006,Motorcycle rider,Male,21,17_to_25,20155039
10007,Passenger,Female,13,0_to_16,20154062
10008,Motorcycle rider,Male,47,40_to_64,20152042
10009,Motorcycle pillion passenger,Female,42,40_to_64,20152042
10010,Driver,Female,19,17_to_25,20155017
10011,Passenger,Male,54,40_to_64,20155017
10012,Pedestrian,Male,45,40_to_64,20151249
10013,Passenger,Female,15,0_to_16,20155057
10014,Driver,Male,21,17_to_25,20151180
10015,Driver,Male,17,17_to_25,20151056
10016,Driver,Male,22,17_to_25,20151100
10017,Driver,Male,46,40_to_64,20152025
10018,Driver,Male,40,40_to_64,20157008
10019,Passenger,Female,35,26_to_39,20155109
10020,Pedestrian,Male,28,26_to_39,20151173
10021,Pedal cyclist,Male,47,40_to_64,20151201
10022,Driver,Male,40,40_to_64,20151101
10023,Motorcycle rider,Male,45,40_to_64,20151260
10024,Driver,Female,64,40_to_64,20152070
10025,Motorcycle rider,Male,47,40_to_64,20152193
10026,Driver,Male,44,40_to_64,20152106
10027,Pedestrian,Male,54,40_to_64,20152081
10028,Driver,Male,32,26_to_39,20155118
10029,Pedestrian,Male,60,40_to_64,20151314
10030,Pedestrian,Female,88,75_or_older,20152132
10031,Pedestrian,Male,84,75_or_older,20154086
10032,Pedestrian,Male,87,75_or_older,20154068
10033,Driver,Male,42,40_to_64,20151218
10034,Driver,Female,17,17_to_25,20151219
10035,Passenger,Female,51,40_to_64,20151322
10036,Motorcycle rider,Male,27,26_to_39,20151210
10037,Pedestrian,Male,37,26_to_39,20157007
10038,Pedestrian,Male,88,75_or_older,20152157
10039,Passenger,Female,29,26_to_39,20151139
10040,Passenger,Male,38,26_to_39,20157004
10041,Pedestrian,Male,94,75_or_older,20152015
10042,Pedestrian,Female,90,75_or_older,20151225
10043,Pedestrian,Male,83,75_or_older,20151005
10044,Motorcycle rider,Male,37,26_to_39,20151251
10045,Passenger,Male,28,26_to_39,20152212
10046,Driver,Male,47,40_to_64,20152212
10047,Motorcycle rider,Male,22,17_to_25,20152058
10048,Driver,Female,47,40_to_64,20151081
10049,Driver,Male,28,26_to_39,20155088
10050,Motorcycle pillion passenger,Female,28,26_to_39,20155060
10051,Motorcycle rider,Male,35,26_to_39,20152073
10052,Motorcycle rider,Male,43,40_to_64,20152183
10053,Driver,Male,53,40_to_64,20152109
10054,Driver,Female,78,75_or_older,20156007
10055,Driver,Male,36,26_to_39,20151012
10056,Driver,Male,64,40_to_64,20155087
10057,Pedal cyclist,Male,26,26_to_39,20152195
10058,Passenger,Male,25,17_to_25,20155048
10059,Passenger,Female,22,17_to_25,20155048
10060,Driver,Male,39,26_to_39,20152151
10061,Passenger,Female,64,40_to_64,20152129
10062,Pedal cyclist,Male,25,17_to_25,20155104
10063,Driver,Female,79,75_or_older,20155075
10064,Driver,Female,33,26_to_39,20151231
10065,Driver,Male,70,65_to_74,20151157
10066,Pedestrian,Male,29,26_to_39,20151034
10067,Pedestrian,Female,88,75_or_older,20152153
10068,Driver,Male,30,26_to_39,20152211
10069,Passenger,Male,25,17_to_25,20151320
10070,Passenger,Female,26,26_to_39,20151248
10071,Driver,Male,55,40_to_64,20155014
10072,Driver,Male,67,65_to_74,20151137
10073,Passenger,Male,17,17_to_25,20152192
10074,Driver,Female,50,40_to_64,20152072
10075,Driver,Male,26,26_to_39,20156006
10076,Driver,Male,42,40_to_64,20152171
10077,Driver,Male,39,26_to_39,20152174
10078,Passenger,Male,0,0_to_16,20152174
10079,Passenger,Female,29,26_to_39,20152174
10080,Pedal cyclist,Male,65,65_to_74,20151324
10081,Driver,Male,31,26_to_39,20155105
10082,Motorcycle rider,Male,57,40_to_64,20156015
10083,Pedestrian,Male,72,65_to_74,20154015
10084,Driver,Male,65,65_to_74,20152182
10085,Passenger,Female,60,40_to_64,20157039
10086,Motorcycle pillion passenger,Female,49,40_to_64,20156019
10087,Motorcycle rider,Male,49,40_to_64,20156019
10088,Driver,Male,32,26_to_39,20151109
10089,Driver,Male,54,40_to_64,20151237
10090,Driver,Male,25,17_to_25,20157012
10091,Driver,Female,19,17_to_25,20157012
10092,Driver,Male,65,65_to_74,20152134
10093,Passenger,Female,93,75_or_older,20154087
10094,Motorcycle rider,Male,56,40_to_64,20151062
10095,Driver,Female,23,17_to_25,20154051
10096,Pedestrian,Male,46,40_to_64,20152207
10097,Pedestrian,Male,45,40_to_64,20151273
10098,Motorcycle rider,Male,23,17_to_25,20151246
10099,Pedestrian,Female,23,17_to_25,20152047
10100,Pedestrian,Male,86,75_or_older,20154070
10101,Pedestrian,Female,83,75_or_older,20151057
10102,Driver,Male,77,75_or_older,20155123
10103,Motorcycle rider,Male,29,26_to_39,20152196
10104,Driver,Male,49,40_to_64,20152188
10105,Driver,Male,45,40_to_64,20151121
10106,Driver,Male,61,40_to_64,20151242
10107,Passenger,Female,28,26_to_39,20152219
10108,Driver,Male,21,17_to_25,20152039
10109,Driver,Male,74,65_to_74,20154045
10110,Passenger,Female,62,40_to_64,20151058
10111,Driver,Male,18,17_to_25,20156027
10112,Motorcycle rider,Male,36,26_to_39,20154052
10113,Pedestrian,Male,66,65_to_74,20151072
10114,Passenger,Female,17,17_to_25,20151194
10115,Motorcycle rider,Male,29,26_to_39,20151114
10116,Motorcycle rider,Male,26,26_to_39,20151099
10117,Driver,Male,60,40_to_64,20152208
10118,Passenger,Female,47,40_to_64,20157042
10119,Driver,Male,52,40_to_64,20151014
10120,Driver,Male,29,26_to_39,20151014
10121,Passenger,Female,81,75_or_older,20152186
10122,Pedal cyclist,Female,37,26_to_39,20154008
10123,Driver,Female,38,26_to_39,20151232
10124,Driver,Male,86,75_or_older,20152221
10125,Driver,Female,67,65_to_74,20152205
10126,Driver,Male,45,40_to_64,20155049
10127,Driver,Male,82,75_or_older,20155079
10128,Driver,Male,20,17_to_25,20152141
10129,Driver,Female,26,26_to_39,20154078
10130,Driver,Male,18,17_to_25,20154039
10131,Driver,Male,27,26_to_39,20151193
10132,Pedestrian,Female,85,75_or_older,20151067
10133,Passenger,Female,60,40_to_64,20154004
10134,Driver,Male,60,40_to_64,20154004
10135,Driver,Male,75,75_or_older,20151209
10136,Motorcycle rider,Male,43,40_to_64,20151276
10137,Motorcycle rider,Male,41,40_to_64,20152135
10138,Passenger,Female,73,65_to_74,20151092
10139,Driver,Male,76,75_or_older,20151092
10140,Driver,Female,47,40_to_64,20151319
10141,Motorcycle rider,Male,20,17_to_25,20151085
10142,Motorcycle rider,Male,40,40_to_64,20152200
10143,Passenger,Male,22,17_to_25,20152118
10144,Driver,Male,31,26_to_39,20152177
10145,Motorcycle rider,Male,52,40_to_64,20151134
10146,Motorcycle pillion passenger,Female,47,40_to_64,20151134
10147,Driver,Female,89,75_or_older,20151149
10148,Motorcycle rider,Male,43,40_to_64,20151029
10149,Driver,Male,33,26_to_39,20151084
10150,Motorcycle rider,Male,51,40_to_64,20155100
10151,Motorcycle rider,Male,53,40_to_64,20151247
10152,Driver,Male,7,0_to_16,20151289
10153,Driver,Male,69,65_to_74,20155089
10154,Driver,Male,32,26_to_39,20154064
10155,Driver,Male,36,26_to_39,20151256
10156,Driver,Male,56,40_to_64,20155115
10157,Motorcycle rider,Male,35,26_to_39,20152228
10158,Motorcycle rider,Male,29,26_to_39,20156018
10159,Driver,Male,28,26_to_39,20152094
10160,Driver,Male,31,26_to_39,20152189
10161,Motorcycle rider,Male,42,40_to_64,20151070
10162,Pedal cyclist,Male,49,40_to_64,20158012
10163,Driver,Female,45,40_to_64,20151088
10164,Passenger,Female,15,0_to_16,20151088
10165,Motorcycle rider,Male,55,40_to_64,20151239
10166,Driver,Male,59,40_to_64,20154048
10167,Passenger,Male,33,26_to_39,20154048
10168,Passenger,Male,33,26_to_39,20154048
10169,Driver,Male,27,26_to_39,20155066
10170,Pedestrian,Male,47,40_to_64,20152024
10171,Driver,Male,33,26_to_39,20155082
10172,Driver,Male,49,40_to_64,20151167
10173,Driver,Male,53,40_to_64,20151306
10174,Pedestrian,Female,81,75_or_older,20151300
10175,Passenger,Female,58,40_to_64,20152143
10176,Motorcycle rider,Male,71,65_to_74,20151303
10177,Passenger,Male,84,75_or_older,20151184
10178,Passenger,Male,11,0_to_16,20155055
10179,Motorcycle rider,Male,38,26_to_39,20155098
10180,Driver,Male,73,65_to_74,20154038
10181,Pedestrian,Male,17,17_to_25,20152035
10182,Driver,Male,22,17_to_25,20152178
10183,Driver,Male,50,40_to_64,20151110
10184,Driver,Male,56,40_to_64,20156004
10185,Passenger,Male,28,26_to_39,20152077
10186,Passenger,Male,22,17_to_25,20152077
10187,Driver,Male,20,17_to_25,20152077
10188,Passenger,Male,22,17_to_25,20152077
10189,Pedal cyclist,Male,70,65_to_74,20152166
10190,Passenger,Female,4,0_to_16,20151168
10191,Driver,Female,73,65_to_74,20152140
10192,Motorcycle rider,Male,51,40_to_64,20151267
10193,Passenger,Male,7,0_to_16,20151015
10194,Motorcycle rider,Male,40,40_to_64,20155023
10195,Motorcycle rider,Male,40,40_to_64,20154072
10196,Driver,Male,64,40_to_64,20145101
10197,Driver,Female,61,40_to_64,20145066
10198,Motorcycle rider,Female,43,40_to_64,20145010
10199,Pedestrian,Female,84,75_or_older,20144066
10200,Driver,Male,24,17_to_25,20144092
10201,Passenger,Female,24,17_to_25,20144092
10202,Driver,Male,25,17_to_25,20144052
10203,Driver,Male,34,26_to_39,20144084
10204,Passenger,Female,16,0_to_16,20144078
10205,Driver,Male,22,17_to_25,20144078
10206,Passenger,Female,45,40_to_64,20144078
10207,Passenger,Female,68,65_to_74,20144078
10208,Passenger,Male,2,0_to_16,20144039
10209,Pedestrian,Male,57,40_to_64,20144009
10210,Passenger,Male,0,0_to_16,20145117
10211,Motorcycle rider,Male,19,17_to_25,20145024
10212,Driver,Male,27,26_to_39,20145041
10213,Driver,Female,42,40_to_64,20145099
10214,Driver,Male,34,26_to_39,20144071
10215,Driver,Female,65,65_to_74,20144043
10216,Driver,Male,78,75_or_older,20146014
10217,Driver,Male,30,26_to_39,20145048
10218,Passenger,Male,43,40_to_64,20145141
10219,Driver,Female,19,17_to_25,20146013
10220,Pedestrian,Male,18,17_to_25,20145131
10221,Driver,Male,48,40_to_64,20144057
10222,Driver,Male,48,40_to_64,20145158
10223,Pedestrian,Male,37,26_to_39,20144075
10224,Pedestrian,Male,32,26_to_39,20144033
10225,Driver,Male,70,65_to_74,20144093
10226,Passenger,Male,11,0_to_16,20144030
10227,Pedestrian,Male,65,65_to_74,20144003
10228,Driver,Female,46,40_to_64,20145002
10229,Driver,Male,54,40_to_64,20145138
10230,Motorcycle rider,Male,57,40_to_64,20145088
10231,Motorcycle rider,Male,40,40_to_64,20144010
10232,Driver,Female,32,26_to_39,20145089
10233,Motorcycle rider,Male,23,17_to_25,20145111
10234,Pedestrian,Male,70,65_to_74,20144095
10235,Driver,Female,54,40_to_64,20146006
10236,Driver,Male,73,65_to_74,20144082
10237,Driver,Male,47,40_to_64,20144086
10238,Motorcycle rider,Male,41,40_to_64,20145068
10239,Driver,Female,84,75_or_older,20145016
10240,Driver,Female,87,75_or_older,20146012
10241,Passenger,Female,8,0_to_16,20145029
10242,Motorcycle rider,Male,62,40_to_64,20145049
10243,Motorcycle rider,Male,41,40_to_64,20145023
10244,Passenger,Female,4,0_to_16,20146005
10245,Driver,Female,21,17_to_25,20145100
10246,Passenger,Female,23,17_to_25,20145096
10247,Motorcycle rider,Male,58,40_to_64,20145017
10248,Motorcycle rider,Male,13,0_to_16,20145057
10249,Driver,Male,69,65_to_74,20146002
10250,Motorcycle rider,Male,21,17_to_25,20145027
10251,Driver,Male,30,26_to_39,20144087
10252,Driver,Female,97,75_or_older,20144035
10253,Passenger,Female,23,17_to_25,20145001
10254,Motorcycle rider,Male,34,26_to_39,20144094
10255,Passenger,Female,28,26_to_39,20144002
10256,Driver,Male,49,40_to_64,20144002
10257,Pedal cyclist,Female,70,65_to_74,20145026
10258,Driver,Male,35,26_to_39,20145166
10259,Motorcycle rider,Male,27,26_to_39,20145037
10260,Passenger,Female,21,17_to_25,20145063
10261,Motorcycle rider,Male,42,40_to_64,20145167
10262,Passenger,Female,32,26_to_39,20145129
10263,Driver,Female,64,40_to_64,20145094
10264,Driver,Male,33,26_to_39,20145123
10265,Motorcycle rider,Male,47,40_to_64,20144073
10266,Driver,Male,21,17_to_25,20145124
10267,Pedestrian,Female,64,40_to_64,20146021
10268,Driver,Male,20,17_to_25,20145054
10269,Passenger,Female,15,0_to_16,20146018
10270,Driver,Male,18,17_to_25,20144056
10271,Pedestrian,Male,21,17_to_25,20144036
10272,Motorcycle rider,Male,34,26_to_39,20145040
10273,Driver,Male,32,26_to_39,20145157
10274,Driver,Male,16,0_to_16,20145060
10275,Pedal cyclist,Male,31,26_to_39,20145151
10276,Pedestrian,Male,94,75_or_older,20145036
10277,Passenger,Male,15,0_to_16,20144005
10278,Passenger,Male,20,17_to_25,20144074
10279,Motorcycle rider,Male,27,26_to_39,20145042
10280,Passenger,Male,1,0_to_16,20145139
10281,Driver,Female,38,26_to_39,20145139
10282,Passenger,Female,8,0_to_16,20145139
10283,Passenger,Female,5,0_to_16,20145139
10284,Driver,Male,82,75_or_older,20144096
10285,Driver,Male,38,26_to_39,20144048
10286,Passenger,Female,83,75_or_older,20145032
10287,Driver,Female,64,40_to_64,20146026
10288,Pedestrian,Male,30,26_to_39,20145126
10289,Passenger,Female,64,40_to_64,20145019
10290,Driver,Female,53,40_to_64,20144006
10291,Passenger,Female,64,40_to_64,20144070
10292,Motorcycle rider,Male,25,17_to_25,20145116
10293,Driver,Female,19,17_to_25,20144017
10294,Motorcycle rider,Male,66,65_to_74,20144090
10295,Driver,Female,40,40_to_64,20145137
10296,Passenger,Female,58,40_to_64,20145047
10297,Passenger,Male,21,17_to_25,20146010
10298,Motorcycle pillion passenger,Male,26,26_to_39,20145015
10299,Driver,Female,26,26_to_39,20144061
10300,Driver,Male,56,40_to_64,20144076
10301,Driver,Female,72,65_to_74,20145109
10302,Motorcycle rider,Male,65,65_to_74,20145059
10303,Driver,Male,35,26_to_39,20145154
10304,Pedestrian,Male,25,17_to_25,20145130
10305,Motorcycle pillion passenger,Female,22,17_to_25,20145065
10306,Motorcycle rider,Male,22,17_to_25,20145065
10307,Motorcycle rider,Male,45,40_to_64,20145006
10308,Passenger,Male,79,75_or_older,20144050
10309,Pedestrian,Male,44,40_to_64,20144085
10310,Passenger,Female,36,26_to_39,20145039
10311,Pedestrian,Male,81,75_or_older,20144027
10312,Driver,Female,38,26_to_39,20144063
10313,Passenger,Male,48,40_to_64,20145097
10314,Pedestrian,Female,87,75_or_older,20144080
10315,Motorcycle rider,Male,53,40_to_64,20144021
10316,Motorcycle rider,Male,67,65_to_74,20144001
10317,Driver,Male,28,26_to_39,20145171
10318,Passenger,Male,57,40_to_64,20145172
10319,Driver,Male,81,75_or_older,20145120
10320,Passenger,Female,74,65_to_74,20144012
10321,Driver,Male,73,65_to_74,20144012
10322,Passenger,Male,23,17_to_25,20145022
10323,Motorcycle rider,Male,57,40_to_64,20145102
10324,Driver,Male,46,40_to_64,20144049
10325,Driver,Male,72,65_to_74,20145067
10326,Driver,Female,41,40_to_64,20144091
10327,Driver,Male,56,40_to_64,20144091
10328,Driver,Male,50,40_to_64,20145045
10329,Motorcycle rider,Female,64,40_to_64,20146017
10330,Driver,Male,64,40_to_64,20145140
10331,Driver,Male,50,40_to_64,20145098
10332,Driver,Male,81,75_or_older,20144072
10333,Pedestrian,Male,85,75_or_older,20145095
10334,Driver,Female,38,26_to_39,20145112
10335,Pedal cyclist,Male,18,17_to_25,20145077
10336,Driver,Female,55,40_to_64,20144069
10337,Driver,Female,86,75_or_older,20145074
10338,Driver,Male,70,65_to_74,20144014
