crashId,locationId
20242090,VIC_Major Cities of Australia_Melbourne - South East_Cardinia_National or State Highway
20243231,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_Sub-arterial Road
20242194,VIC_Inner Regional Australia_Hume_Mitchell_Collector Road
20243142,QLD_Outer Regional Australia_Wide Bay_North Burnett_National or State Highway
20242043,VIC_Major Cities of Australia_Melbourne - West_Wyndham_Local Road
20243124,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_National or State Highway
20244007,SA_Inner Regional Australia_Adelaide - South_Onkaparinga_Collector Road
20242060,VIC_Major Cities of Australia_Melbourne - Inner South_Stonnington_Sub-arterial Road
20243104,QLD_Outer Regional Australia_Cairns_Douglas_Local Road
20244041,SA_Very Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20246026,TAS_Outer Regional Australia_Launceston and North East_Launceston_Collector Road
20243021,QLD_Outer Regional Australia_Central Queensland_Gladstone_National or State Highway
20242155,VIC_Inner Regional Australia_Hume_Indigo_National or State Highway
20242032,VIC_Major Cities of Australia_Melbourne - Inner_Yarra_Arterial Road
20241285,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20244066,SA_Outer Regional Australia_Barossa - Yorke - Mid North_Wakefield_Sub-arterial Road
20242064,VIC_Major Cities of Australia_Melbourne - Inner_Port Phillip_Collector Road
20242164,VIC_Major Cities of Australia_Melbourne - South East_Cardinia_Arterial Road
20244035,SA_Inner Regional Australia_South Australia - South East_Yankalilla_Arterial Road
20243018,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Sub-arterial Road
20242086,VIC_Major Cities of Australia_Mornington Peninsula_Frankston_Arterial Road
20243217,QLD_Outer Regional Australia_Cairns_Cassowary Coast_Sub-arterial Road
20243251,QLD_Inner Regional Australia_Ipswich_Scenic Rim_National or State Highway
20243058,QLD_Outer Regional Australia_Central Queensland_Gladstone_Sub-arterial Road
20244046,SA_Inner Regional Australia_South Australia - South East_Yankalilla_Arterial Road
20243085,QLD_Inner Regional Australia_Central Queensland_Rockhampton_Local Road
20244039,SA_Inner Regional Australia_Barossa - Yorke - Mid North_Light_Sub-arterial Road
20243240,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Mackay_Sub-arterial Road
20246002,TAS_Outer Regional Australia_West and North West_Waratah-Wynyard_National or State Highway
20242099,VIC_Inner Regional Australia_Shepparton_Campaspe_National or State Highway
20243063,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Collector Road
20241176,NSW_Major Cities of Australia_Illawarra_Wollongong_National or State Highway
20247022,NT_Very Remote Australia_Northern Territory - Outback_Barkly_National or State Highway
20241086,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Port Stephens_Arterial Road
20241224,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Sub-arterial Road
20241265,NSW_Major Cities of Australia_Sydney - Parramatta_Blacktown_National or State Highway
20241202,NSW_Outer Regional Australia_New England and North West_Inverell_Arterial Road
20246023,TAS_Inner Regional Australia_Hobart_Clarence_Arterial Road
20241293,NSW_Outer Regional Australia_Central West_Forbes_National or State Highway
20241299,NSW_Inner Regional Australia_Central West_Blayney_National or State Highway
20244078,SA_Major Cities of Australia_Adelaide - Central and Hills_Campbelltown (SA)_Collector Road
20243164,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Local Road
20242201,VIC_Inner Regional Australia_Latrobe - Gippsland_Latrobe (Vic.)_Local Road
20241307,NSW_Inner Regional Australia_Central West_Lithgow_Sub-arterial Road
20242074,VIC_Inner Regional Australia_Geelong_Surf Coast_Sub-arterial Road
20241243,NSW_Outer Regional Australia_New England and North West_Moree Plains_National or State Highway
20247034,NT_Outer Regional Australia_Darwin_Palmerston_Sub-arterial Road
20241260,NSW_Outer Regional Australia_New England and North West_Gunnedah_Local Road
20243004,QLD_Outer Regional Australia_Townsville_Townsville_National or State Highway
20246014,TAS_Outer Regional Australia_Launceston and North East_Break O'Day_Access road
20242024,VIC_Outer Regional Australia_North West_Buloke_Collector Road
20243169,QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20243081,QLD_Inner Regional Australia_Wide Bay_Bundaberg_National or State Highway
20242169,VIC_Outer Regional Australia_North West_West Wimmera_Arterial Road
20241110,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20241082,NSW_Major Cities of Australia_Sydney - North Sydney and Hornsby_Ku-ring-gai_Arterial Road
20241159,NSW_Outer Regional Australia_Capital Region_Snowy Monaro_Sub-arterial Road
20246022,TAS_Inner Regional Australia_Hobart_Hobart_Sub-arterial Road
20241229,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_Sub-arterial Road
20242026,VIC_Inner Regional Australia_Bendigo_Greater Bendigo_Sub-arterial Road
20242268,VIC_Inner Regional Australia_Latrobe - Gippsland_Baw Baw_Local Road
20242238,VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Local Road
20242122,VIC_Major Cities of Australia_Melbourne - South East_Monash_Arterial Road
20241046,NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Arterial Road
20243192,QLD_Inner Regional Australia_Logan - Beaudesert_Scenic Rim_Sub-arterial Road
20241032,NSW_Inner Regional Australia_Murray_Berrigan_Local Road
20241031,NSW_Remote Australia_Far West and Orana_Warren_National or State Highway
20243254,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Sub-arterial Road
20243133,QLD_Very Remote Australia_Queensland - Outback_Cook_Local Road
20241203,NSW_Outer Regional Australia_Central West_Mid-Western_Sub-arterial Road
20243118,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Sub-arterial Road
20243173,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_Local Road
20243199,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Collector Road
20244003,SA_Major Cities of Australia_Adelaide - North_Salisbury_Collector Road
20241298,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Arterial Road
20242112,VIC_Inner Regional Australia_Shepparton_Moira_Arterial Road
20243092,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20243042,QLD_Major Cities of Australia_Brisbane - North_Brisbane_Local Road
20244005,SA_Outer Regional Australia_South Australia - South East_Berri Barmera_Local Road
20243178,QLD_Major Cities of Australia_Moreton Bay - South_Moreton Bay_Local Road
20244050,SA_Inner Regional Australia_South Australia - South East_Alexandrina_Collector Road
20241208,NSW_Outer Regional Australia_Riverina_Narrandera_Arterial Road
20242259,VIC_Outer Regional Australia_Warrnambool and South West_Glenelg_Arterial Road
20242212,VIC_Major Cities of Australia_Melbourne - Inner_Moonee Valley_Collector Road
20243019,QLD_Inner Regional Australia_Toowoomba_Toowoomba_Collector Road
20241036,NSW_Inner Regional Australia_Mid North Coast_Mid-Coast_National or State Highway
20242226,VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Local Road
20247007,NT_Outer Regional Australia_Darwin_Litchfield_Sub-arterial Road
20243074,QLD_Major Cities of Australia_Sunshine Coast_Sunshine Coast_Collector Road
20241003,NSW_Outer Regional Australia_New England and North West_Narrabri_Local Road
20241277,NSW_Outer Regional Australia_New England and North West_Glen Innes Severn_Sub-arterial Road
20241249,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Wingecarribee_Local Road
20242020,VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_Arterial Road
20242108,VIC_Major Cities of Australia_Melbourne - Inner East_Boroondara_Arterial Road
20243120,QLD_Inner Regional Australia_Wide Bay_Fraser Coast_National or State Highway
20242187,VIC_Inner Regional Australia_Geelong_Golden Plains_National or State Highway
20243116,QLD_Outer Regional Australia_Cairns_Cassowary Coast_National or State Highway
20242133,VIC_Major Cities of Australia_Melbourne - West_Melton_Sub-arterial Road
20241092,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_National or State Highway
20242121,VIC_Major Cities of Australia_Melbourne - North East_Whittlesea_Arterial Road
20243214,QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20241118,NSW_Outer Regional Australia_New England and North West_Tenterfield_Sub-arterial Road
20243157,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Sub-arterial Road
20241190,NSW_Inner Regional Australia_Capital Region_Hilltops_Arterial Road
20241097,NSW_Inner Regional Australia_Capital Region_Goulburn Mulwaree_Arterial Road
20242265,VIC_Inner Regional Australia_Hume_Indigo_Arterial Road
20241250,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Arterial Road
20242200,VIC_Inner Regional Australia_Warrnambool and South West_Moyne_Sub-arterial Road
20242234,VIC_Inner Regional Australia_Shepparton_Campaspe_Local Road
20242048,VIC_Major Cities of Australia_Melbourne - West_Brimbank_Arterial Road
20242003,VIC_Inner Regional Australia_Shepparton_Greater Shepparton_Local Road
20243252,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Collector Road
20243061,QLD_Outer Regional Australia_Darling Downs - Maranoa_Toowoomba_Collector Road
20242162,VIC_Major Cities of Australia_Melbourne - North West_Moonee Valley_National or State Highway
20244071,SA_Major Cities of Australia_Adelaide - South_Onkaparinga_National or State Highway
20241047,NSW_Major Cities of Australia_Sydney - Inner West_Inner West_Collector Road
20241205,NSW_Major Cities of Australia_Hunter Valley exc Newcastle_Cessnock_Arterial Road
20241024,NSW_Major Cities of Australia_Central Coast_Central Coast (NSW)_Arterial Road
20242096,VIC_Major Cities of Australia_Melbourne - South East_Casey_National or State Highway
20242240,VIC_Major Cities of Australia_Melbourne - South East_Greater Dandenong_National or State Highway
20243139,QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Collector Road
20243075,QLD_Major Cities of Australia_Brisbane - South_Brisbane_Collector Road
20244051,SA_Major Cities of Australia_Adelaide - North_Salisbury_Sub-arterial Road
20241070,NSW_Outer Regional Australia_Far West and Orana_Warrumbungle_Arterial Road
20244079,SA_Outer Regional Australia_South Australia - Outback_Whyalla_Local Road
20243051,QLD_Outer Regional Australia_Darling Downs - Maranoa_Western Downs_Sub-arterial Road
20242237,VIC_Major Cities of Australia_Melbourne - Outer East_Yarra Ranges_Collector Road
20243148,QLD_Outer Regional Australia_Central Queensland_Rockhampton_National or State Highway
20242157,VIC_Major Cities of Australia_Melbourne - Inner_Moonee Valley_Sub-arterial Road
20244022,SA_Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20241142,NSW_Inner Regional Australia_Hunter Valley exc Newcastle_Port Stephens_Arterial Road
20241124,NSW_Inner Regional Australia_Southern Highlands and Shoalhaven_Shoalhaven_National or State Highway
20241010,NSW_Outer Regional Australia_Far West and Orana_Narromine_National or State Highway
20241252,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_Sub-arterial Road
20243155,QLD_Very Remote Australia_Queensland - Outback_Cook_Local Road
20243163,QLD_Inner Regional Australia_Central Queensland_Gladstone_National or State Highway
20243269,QLD_Inner Regional Australia_Sunshine Coast_Noosa_Sub-arterial Road
20243056,QLD_Remote Australia_Queensland - Outback_Mount Isa_Collector Road
20243049,QLD_Remote Australia_Queensland - Outback_Mount Isa_Local Road
20243103,QLD_Major Cities of Australia_Brisbane Inner City_Brisbane_Pedestrian Thoroughfare
20242233,VIC_Major Cities of Australia_Melbourne - Inner South_Kingston (Vic.)_Local Road
20243014,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_Local Road
20241198,NSW_Major Cities of Australia_Sydney - Inner South West_Canterbury-Bankstown_Arterial Road
20242249,VIC_Major Cities of Australia_Melbourne - Outer East_Maroondah_Arterial Road
20243154,QLD_Outer Regional Australia_Mackay - Isaac - Whitsunday_Whitsunday_National or State Highway
20241100,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Collector Road
20241074,NSW_Inner Regional Australia_Richmond - Tweed_Tweed_Arterial Road
20243263,QLD_Inner Regional Australia_Darling Downs - Maranoa_Toowoomba_National or State Highway
20242016,VIC_Major Cities of Australia_Melbourne - West_Maribyrnong_National or State Highway
20244017,SA_Remote Australia_South Australia - Outback_Unincorporated SA_Sub-arterial Road
20244009,SA_Major Cities of Australia_Adelaide - South_Marion_Collector Road
20242085,VIC_Major Cities of Australia_Melbourne - North East_Darebin_Sub-arterial Road
20244012,SA_Very Remote Australia_South Australia - Outback_Unincorporated SA_National or State Highway
20243205,QLD_Major Cities of Australia_Logan - Beaudesert_Logan_Local Road
20241035,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Access road
20241161,NSW_Major Cities of Australia_Sydney - Blacktown_Blacktown_Collector Road
20241062,NSW_Inner Regional Australia_Far West and Orana_Dubbo_National or State Highway
20243119,QLD_Major Cities of Australia_Moreton Bay - North_Moreton Bay_Sub-arterial Road
20241155,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_National or State Highway
20243152,QLD_Inner Regional Australia_Gold Coast_Gold Coast_Sub-arterial Road
20243053,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20241039,NSW_Major Cities of Australia_Sydney - Northern Beaches_Northern Beaches_Arterial Road
20242154,VIC_Outer Regional Australia_North West_Mildura_National or State Highway
20243215,QLD_Major Cities of Australia_Brisbane - North_Brisbane_National or State Highway
20243026,QLD_Major Cities of Australia_Gold Coast_Gold Coast_Sub-arterial Road
20241050,NSW_Inner Regional Australia_Sydney - North Sydney and Hornsby_Hornsby_National or State Highway
20243271,QLD_Outer Regional Australia_Central Queensland_Gladstone_National or State Highway
20241133,NSW_Inner Regional Australia_Coffs Harbour - Grafton_Clarence Valley_National or State Highway
20248008,ACT_Major Cities of Australia_Australian Capital Territory_Unincorporated ACT_Collector Road
20244037,SA_Inner Regional Australia_Adelaide - Central and Hills_Adelaide Hills_Local Road
20242143,VIC_Major Cities of Australia_Melbourne - Inner_Yarra_Arterial Road
20241273,NSW_Major Cities of Australia_Newcastle and Lake Macquarie_Lake Macquarie_Local Road
20242067,VIC_Major Cities of Australia_Melbourne - South East_Monash_National or State Highway
20242214,VIC_Outer Regional Australia_Hume_Mansfield_Arterial Road
20243238,QLD_Very Remote Australia_Townsville_Charters Towers_National or State Highway
20242011,VIC_Inner Regional Australia_Warrnambool and South West_Warrnambool_Local Road
20241180,NSW_Major Cities of Australia_Sydney - Parramatta_Cumberland_Collector Road
20241059,NSW_Major Cities of Australia_Sydney - Baulkham Hills and Hawkesbury_The Hills_Local Road
20241021,NSW_Major Cities of Australia_Sydney - South West_Fairfield_Collector Road
