crashId,crashType,numberFatalities,busInvolvement,heavyRigidTruckInvolvement,articulatedTruckInvolvement,speedLimit,nationalRoadType
20241200,Single,1,No,No,No,60,National or State Highway
20242151,Multiple,2,No,No,No,70,Local Road
20242223,Single,1,No,No,Yes,100,National or State Highway
20241259,Single,1,No,No,No,110,National or State Highway
20241264,Single,1,No,No,No,50,Collector Road
20243086,Single,1,No,No,No,80,Sub-arterial Road
20242215,Single,1,No,No,No,40,Local Road
20246012,Single,1,No,No,No,60,National or State Highway
20244068,Single,1,No,No,No,100,Arterial Road
20241296,Single,1,No,No,No,60,Collector Road
20241006,Multiple,2,No,No,No,70,National or State Highway
20241258,Single,1,No,No,No,50,Collector Road
20241290,Multiple,2,No,No,No,110,National or State Highway
20241056,Single,1,No,No,No,110,National or State Highway
20242014,Single,1,No,No,No,80,Sub-arterial Road
20241251,Single,1,No,No,No,80,Arterial Road
20243076,Single,1,No,No,No,100,Sub-arterial Road
20243162,Single,1,No,No,No,100,Sub-arterial Road
20242027,Single,1,No,No,No,70,National or State Highway
20243029,Multiple,2,No,No,No,80,Local Road
20242179,Single,1,No,No,No,60,Arterial Road
20244080,Single,1,No,No,No,100,Sub-arterial Road
20242241,Single,1,No,No,No,100,National or State Highway
20244047,Single,1,No,No,No,100,Local Road
20241041,Single,1,No,No,No,110,National or State Highway
20241165,Single,1,No,No,No,100,National or State Highway
20242077,Single,1,No,No,No,60,Collector Road
20242078,Single,1,No,No,No,80,Arterial Road
20242017,Single,1,No,No,No,60,Sub-arterial Road
20243223,Single,1,No,No,No,60,Local Road
20241271,Single,1,No,Yes,No,60,Collector Road
20242217,Single,1,No,No,No,80,Collector Road
20242245,Single,1,No,No,No,100,National or State Highway
20241170,Single,1,No,No,No,80,Arterial Road
20242199,Single,1,No,No,No,100,Arterial Road
20241177,Single,1,No,No,No,100,National or State Highway
20246015,Single,1,No,No,No,40,Arterial Road
20242165,Single,1,No,No,No,100,Sub-arterial Road
20241011,Single,1,No,No,No,60,Collector Road
20243260,Multiple,3,No,No,No,70,Sub-arterial Road
20241083,Multiple,2,No,No,Yes,110,National or State Highway
20246006,Single,1,No,Yes,No,110,National or State Highway
20244058,Single,1,No,No,No,100,Local Road
20243218,Single,1,No,Yes,No,80,Collector Road
20241089,Single,1,No,No,No,50,Local Road
20243146,Single,1,No,No,No,100,National or State Highway
20241295,Single,1,No,No,No,50,Arterial Road
20243264,Single,1,No,No,No,100,National or State Highway
20241136,Multiple,2,No,No,No,110,National or State Highway
20241281,Single,1,No,Yes,No,100,National or State Highway
20241076,Single,1,No,No,No,50,Local Road
20244073,Single,1,No,No,No,110,Arterial Road
20242094,Single,1,No,No,No,100,Arterial Road
20241058,Single,1,No,No,No,100,Arterial Road
20241019,Single,1,No,No,No,80,Sub-arterial Road
20241275,Single,1,No,No,No,100,Sub-arterial Road
20243222,Single,1,No,No,No,60,Collector Road
20241065,Single,1,Yes,No,No,110,National or State Highway
20243094,Single,1,Yes,No,No,70,Collector Road
20243145,Single,1,No,No,No,100,National or State Highway
20241305,Single,1,No,No,No,60,Arterial Road
20242146,Multiple,2,No,No,No,60,Sub-arterial Road
20241231,Single,1,No,No,No,100,Sub-arterial Road
20241145,Single,1,No,No,No,60,Arterial Road
20241228,Single,1,No,No,No,100,Sub-arterial Road
20243030,Single,1,No,No,No,100,Sub-arterial Road
20243034,Single,1,No,No,No,100,National or State Highway
20242058,Single,1,No,No,No,80,National or State Highway
20241085,Single,1,No,No,No,100,Local Road
20243091,Single,1,No,No,No,100,National or State Highway
20243184,Single,1,No,No,No,60,Local Road
20242104,Single,1,No,No,No,80,Local Road
20248004,Single,1,No,No,No,60,Collector Road
20242101,Single,1,No,No,No,110,National or State Highway
20243195,Single,1,No,No,No,100,National or State Highway
20243055,Single,1,No,No,No,90,Sub-arterial Road
20241212,Single,1,No,No,No,50,Local Road
20241241,Single,1,No,No,No,50,Arterial Road
20243071,Single,1,No,No,No,110,National or State Highway
20241171,Single,1,No,No,No,100,National or State Highway
20243193,Multiple,2,No,No,No,110,National or State Highway
20244011,Multiple,3,No,No,Yes,110,National or State Highway
20242225,Single,1,No,No,No,100,Sub-arterial Road
20242160,Single,1,No,No,No,100,Local Road
20241183,Single,1,No,Yes,No,80,Arterial Road
20241025,Single,1,No,Yes,Yes,100,National or State Highway
20241079,Multiple,2,No,No,No,80,Arterial Road
20246010,Single,1,No,No,No,100,Arterial Road
20242235,Single,1,No,No,No,100,Local Road
20242113,Single,1,No,No,Yes,100,Arterial Road
20242025,Single,1,No,No,No,100,Arterial Road
20241148,Single,1,No,No,No,50,Local Road
20241262,Single,1,No,No,No,60,Arterial Road
20241172,Single,1,No,No,No,70,Arterial Road
20242192,Single,1,No,No,No,100,National or State Highway
20241014,Single,1,No,No,No,100,National or State Highway
20242191,Single,1,No,Yes,No,70,Arterial Road
20243189,Single,1,No,No,No,100,Local Road
20244033,Single,1,No,No,No,110,National or State Highway
20241206,Single,1,No,No,Yes,60,Arterial Road
20243069,Single,1,No,No,No,50,Local Road
20243188,Single,1,No,No,No,60,Local Road
20241130,Single,1,Yes,No,No,80,Busway
20241178,Multiple,2,No,No,No,70,Arterial Road
20248011,Single,1,No,No,No,80,Arterial Road
20241043,Single,1,No,No,Yes,100,Sub-arterial Road
20244054,Single,1,No,No,No,60,Sub-arterial Road
20243032,Single,1,No,No,No,60,Local Road
20244015,Single,1,No,No,No,100,Local Road
20243112,Single,1,No,No,Yes,100,National or State Highway
20243253,Single,1,No,No,No,80,Local Road
20246028,Single,1,No,No,No,100,Arterial Road
20242244,Single,1,No,No,Yes,100,National or State Highway
20244006,Single,1,No,No,No,60,Arterial Road
20241154,Single,1,No,No,No,60,Local Road
20241146,Single,1,No,No,No,70,Arterial Road
20242009,Single,1,No,No,No,100,Sub-arterial Road
20241217,Single,1,No,No,No,110,National or State Highway
20242030,Single,1,No,No,No,100,Sub-arterial Road
20243025,Single,1,No,Yes,No,60,National or State Highway
20242168,Single,1,No,No,No,60,Arterial Road
20246021,Single,1,No,No,No,80,Arterial Road
20241238,Single,1,No,No,No,100,Sub-arterial Road
20241158,Single,1,Yes,No,No,70,National or State Highway
20243228,Single,1,Yes,No,No,40,Collector Road
20242210,Single,1,No,No,No,100,Local Road
20242253,Single,1,No,No,No,110,National or State Highway
20242256,Single,1,No,No,No,100,Local Road
20241289,Single,1,No,No,No,100,Sub-arterial Road
20243045,Multiple,3,No,No,Yes,80,National or State Highway
20242028,Single,1,No,No,No,100,Arterial Road
20243054,Single,1,No,No,No,70,Sub-arterial Road
20241187,Single,1,No,No,No,110,National or State Highway
20246007,Single,1,No,No,No,100,Collector Road
20241126,Single,1,No,Yes,No,100,Arterial Road
20244049,Single,1,No,No,No,60,Arterial Road
20242021,Single,1,No,No,No,110,National or State Highway
20242045,Single,1,No,No,No,80,Arterial Road
20243101,Single,1,No,No,No,70,Access road
20242206,Single,1,No,No,No,100,Arterial Road
20242117,Single,1,No,No,No,100,Sub-arterial Road
20241226,Single,1,No,No,Yes,80,National or State Highway
20242079,Single,1,No,No,No,100,Sub-arterial Road
20241156,Single,1,No,No,Yes,100,National or State Highway
20243093,Single,1,No,No,No,60,Sub-arterial Road
20243125,Single,1,No,No,No,60,Sub-arterial Road
20243134,Single,1,No,No,No,50,Local Road
20242239,Single,1,No,No,No,100,Sub-arterial Road
20241232,Single,1,No,No,No,100,Arterial Road
20241061,Single,1,No,No,No,50,Local Road
20244056,Single,1,No,No,No,110,Sub-arterial Road
20242039,Single,1,No,No,No,100,Sub-arterial Road
20241182,Single,1,No,No,No,80,Arterial Road
20241044,Single,1,No,No,No,110,National or State Highway
20242131,Single,1,No,No,No,100,Sub-arterial Road
20244031,Multiple,2,No,No,No,110,National or State Highway
20242059,Single,1,No,No,No,60,Local Road
20242033,Single,1,No,No,No,60,Arterial Road
20241207,Single,1,No,No,No,100,National or State Highway
20243033,Single,1,No,No,No,100,Sub-arterial Road
20242159,Single,1,No,No,No,60,Arterial Road
20243177,Single,1,No,No,No,80,Sub-arterial Road
20243241,Single,1,No,No,No,90,National or State Highway
20243132,Single,1,No,No,No,60,Collector Road
20243159,Single,1,No,No,No,50,Local Road
20242072,Single,1,No,No,No,40,National or State Highway
20243028,Single,1,No,No,No,80,Local Road
20243105,Single,1,No,No,No,60,Local Road
20242258,Single,1,No,No,Yes,100,National or State Highway
20241007,Single,1,No,No,No,80,Local Road
20241227,Single,1,No,No,No,50,Arterial Road
20243130,Single,1,No,No,No,100,National or State Highway
20242065,Single,1,No,Yes,No,80,Arterial Road
20243259,Single,1,No,No,No,60,Collector Road
20244052,Single,1,No,No,No,80,Sub-arterial Road
20242247,Multiple,2,No,No,No,50,Collector Road
20241093,Single,1,No,No,No,80,Local Road
20241276,Single,1,No,No,No,60,Arterial Road
20242208,Single,1,No,No,No,100,Arterial Road
20241157,Single,1,No,No,No,100,National or State Highway
20244065,Single,1,No,No,No,110,Arterial Road
20242054,Single,1,No,No,Yes,80,Arterial Road
20242221,Single,1,No,Yes,No,100,Sub-arterial Road
20242197,Single,1,No,No,No,100,Arterial Road
20241075,Single,1,No,No,Yes,110,National or State Highway
20241279,Single,1,No,No,No,50,Local Road
20243095,Single,1,No,No,No,50,Local Road
20243272,Single,1,No,No,No,100,National or State Highway
20243027,Single,1,No,No,No,60,National or State Highway
20248001,Single,1,No,No,No,70,Collector Road
20242228,Single,1,No,No,No,60,Sub-arterial Road
20242105,Single,1,No,No,No,60,Sub-arterial Road
20241069,Single,1,No,No,No,70,Collector Road
20244074,Multiple,2,No,No,No,100,Local Road
20244008,Single,1,No,No,No,100,National or State Highway
20243100,Single,1,No,No,No,100,Sub-arterial Road
20241122,Single,1,No,No,No,110,National or State Highway
20244064,Single,1,No,No,No,90,Arterial Road
20243138,Single,1,No,No,No,100,Sub-arterial Road
20241141,Single,1,No,No,No,100,Arterial Road
20241244,Single,1,No,Yes,No,50,Arterial Road
20242236,Single,1,No,No,No,100,Arterial Road
20242195,Single,1,No,No,No,60,Local Road
20242010,Single,1,No,No,No,60,Arterial Road
20242205,Single,1,No,No,No,100,Arterial Road
20244002,Single,1,No,No,No,100,Local Road
20242041,Single,1,No,No,No,100,Arterial Road
20242084,Single,1,No,No,No,70,Arterial Road
20243230,Single,1,No,No,Yes,100,National or State Highway
20241114,Single,1,No,No,No,80,Arterial Road
20243068,Single,1,No,No,No,80,Local Road
20243099,Single,1,No,No,No,100,Sub-arterial Road
20242145,Single,1,No,No,No,100,Local Road
20243062,Single,1,No,Yes,No,80,National or State Highway
20244048,Single,1,No,No,No,50,Local Road
20241112,Single,1,No,No,No,80,Arterial Road
20243047,Single,1,No,No,No,80,National or State Highway
20242198,Single,1,No,No,No,100,Arterial Road
20243202,Multiple,2,No,No,No,100,National or State Highway
20244029,Single,1,No,No,No,80,Local Road
20241185,Multiple,4,No,No,No,80,Local Road
20242153,Single,1,No,No,No,50,Local Road
20243257,Single,1,No,No,No,100,Collector Road
20243149,Single,1,No,No,No,60,Collector Road
20242202,Single,1,No,No,No,100,Local Road
20243245,Single,1,No,No,No,70,Local Road
20244004,Single,1,No,No,No,60,Sub-arterial Road
20241123,Single,1,No,No,No,100,Sub-arterial Road
20242222,Single,1,No,No,No,100,National or State Highway
20242248,Single,1,No,No,No,70,Arterial Road
20241213,Multiple,3,No,No,No,100,National or State Highway
20242220,Single,1,No,No,No,50,Local Road
20242047,Single,1,No,No,No,80,Arterial Road
20243270,Single,1,No,No,No,100,National or State Highway
20241121,Single,1,No,No,Yes,100,National or State Highway
20243016,Single,1,No,No,Yes,80,Local Road
20241038,Single,1,No,No,No,100,Arterial Road
20243200,Single,1,No,No,No,70,Sub-arterial Road
20243039,Single,1,No,No,No,80,Sub-arterial Road
20242246,Single,1,No,No,No,60,Arterial Road
20242063,Single,1,No,No,No,100,Collector Road
20243180,Single,1,No,No,No,80,Sub-arterial Road
20241297,Single,1,No,No,No,50,Access road
20243059,Single,1,No,No,No,60,Collector Road
20242242,Single,1,No,No,No,80,Local Road
20242091,Single,1,No,No,No,80,Collector Road
20243077,Single,1,No,No,No,100,Sub-arterial Road
20244038,Single,1,No,No,No,60,Sub-arterial Road
20243136,Single,1,No,No,No,60,Local Road
20243211,Single,1,No,No,No,100,Collector Road
20241270,Single,1,No,No,No,100,Arterial Road
20241225,Single,1,No,No,Yes,100,National or State Highway
20241084,Single,1,No,No,Yes,110,National or State Highway
20243050,Single,1,No,No,No,70,National or State Highway
20243216,Single,1,No,No,No,80,Sub-arterial Road
20242190,Single,1,No,Yes,No,40,Local Road
20243115,Single,1,No,No,No,80,Sub-arterial Road
20242116,Single,1,No,No,No,80,Local Road
20241129,Single,1,No,Yes,Yes,100,Arterial Road
20244076,Single,1,No,No,No,100,Sub-arterial Road
20243141,Single,1,No,No,No,50,Local Road
20241095,Single,1,No,No,No,100,Local Road
20242082,Single,1,No,No,No,100,National or State Highway
20241090,Single,1,No,No,No,70,Arterial Road
20241113,Single,1,No,No,No,100,Arterial Road
20243258,Single,1,No,No,No,60,Collector Road
20244053,Single,1,No,No,No,60,Collector Road
20241064,Single,1,No,No,Yes,100,National or State Highway
20243175,Single,1,No,No,No,100,National or State Highway
20243183,Single,1,No,No,No,110,National or State Highway
20241049,Single,1,No,No,No,50,Local Road
20241242,Single,1,No,Yes,No,80,Arterial Road
20241144,Single,1,No,No,No,80,Sub-arterial Road
20243262,Single,1,No,No,No,60,Sub-arterial Road
20241001,Single,1,No,No,Yes,80,Arterial Road
20242231,Single,1,No,No,No,80,National or State Highway
20241018,Single,1,No,No,No,70,Arterial Road
20241105,Single,1,No,No,No,50,Local Road
20241282,Single,1,No,No,No,50,Local Road
20243204,Single,1,No,No,No,50,Collector Road
20243224,Single,1,No,No,No,60,Local Road
20243179,Single,1,No,No,No,60,Local Road
20241192,Single,1,No,No,No,80,Sub-arterial Road
20241026,Single,1,No,No,No,80,Arterial Road
20241067,Single,1,No,No,No,50,Arterial Road
20242001,Single,1,No,No,No,70,Arterial Road
20243013,Single,1,No,No,No,100,National or State Highway
20241191,Multiple,2,No,No,Yes,110,National or State Highway
20242031,Single,1,No,No,No,50,Sub-arterial Road
20241117,Multiple,2,No,No,No,80,Arterial Road
20246020,Single,1,No,No,No,100,National or State Highway
20241012,Single,1,No,No,No,100,National or State Highway
20242263,Single,1,No,No,No,80,Arterial Road
20242038,Single,1,No,No,No,100,National or State Highway
20246005,Single,1,No,No,No,40,Sub-arterial Road
20244030,Single,1,No,No,No,100,Collector Road
20242061,Single,1,No,No,No,60,Arterial Road
20244036,Single,1,No,No,No,100,Arterial Road
20242134,Single,1,No,No,No,60,National or State Highway
20243060,Single,1,No,No,No,100,National or State Highway
20242002,Multiple,2,No,No,No,80,National or State Highway
20243057,Single,1,No,No,No,100,National or State Highway
20243166,Single,1,No,No,No,100,National or State Highway
20242203,Single,1,No,No,No,100,Arterial Road
20243196,Single,1,No,No,No,100,National or State Highway
20241214,Single,1,No,Yes,No,100,National or State Highway
20242083,Single,1,No,No,No,100,Arterial Road
20241272,Single,1,No,Yes,No,50,Local Road
20241104,Single,1,No,No,No,50,Local Road
20243182,Single,1,No,No,No,40,Collector Road
20242180,Single,1,No,Yes,No,80,Pedestrian Thoroughfare
20242126,Single,1,No,No,No,50,Local Road
20241023,Multiple,2,No,No,No,100,Arterial Road
20243065,Single,1,No,No,No,60,Sub-arterial Road
20243083,Single,1,No,No,No,100,National or State Highway
20244070,Single,1,No,No,No,80,National or State Highway
20243048,Single,1,No,No,No,90,Sub-arterial Road
20241280,Single,1,No,No,Yes,100,National or State Highway
20242118,Multiple,2,No,No,No,60,Arterial Road
20241193,Single,1,No,No,Yes,100,National or State Highway
20242150,Single,1,No,No,No,100,National or State Highway
20241239,Single,1,No,No,No,100,Sub-arterial Road
20242111,Single,1,No,No,No,80,Sub-arterial Road
20243255,Single,1,No,No,No,100,National or State Highway
20241033,Single,1,No,No,No,80,Sub-arterial Road
20241288,Single,1,No,No,No,100,Sub-arterial Road
20243012,Single,1,No,No,No,80,Pedestrian Thoroughfare
20241164,Single,1,No,No,No,100,Sub-arterial Road
20243250,Single,1,No,No,No,40,Local Road
20242076,Single,1,No,No,No,60,Arterial Road
20241099,Single,1,No,No,No,50,Arterial Road
20243052,Single,1,No,No,No,60,Local Road
20241015,Single,1,No,No,No,110,National or State Highway
20243219,Single,1,No,No,Yes,100,Local Road
20241184,Single,1,No,No,No,50,Arterial Road
20241284,Single,1,No,No,No,50,Collector Road
20242218,Single,1,No,No,No,100,National or State Highway
20241008,Single,1,No,No,No,70,National or State Highway
20244075,Single,1,No,No,No,60,Sub-arterial Road
20242147,Single,1,No,No,No,60,Arterial Road
20248010,Single,1,No,No,No,80,National or State Highway
20234108,Single,1,No,No,No,60,Collector Road
20234099,Single,1,No,No,No,60,Sub-arterial Road
20233145,Single,1,No,No,Yes,100,National or State Highway
20236026,Single,1,No,No,No,100,National or State Highway
20233259,Single,1,No,No,No,100,Collector Road
20236028,Single,1,No,No,No,100,National or State Highway
20231088,Multiple,3,No,No,No,100,National or State Highway
20231189,Single,1,No,No,Yes,110,National or State Highway
20232156,Single,1,No,No,No,80,Arterial Road
20233100,Single,1,No,No,No,100,Local Road
20231103,Single,1,No,No,No,60,Local Road
20232192,Multiple,2,No,No,Yes,100,Arterial Road
20233056,Single,1,No,No,No,100,National or State Highway
20231091,Single,1,No,No,Yes,110,National or State Highway
20232211,Single,1,No,No,No,100,National or State Highway
20231104,Single,1,No,No,No,50,Arterial Road
20231155,Single,1,No,No,No,60,Collector Road
20232098,Single,1,No,No,Yes,60,Sub-arterial Road
20232128,Single,1,No,No,Yes,60,Local Road
20233085,Single,1,No,No,No,60,Local Road
20234027,Single,1,No,No,No,100,Collector Road
20232061,Single,1,No,No,Yes,100,National or State Highway
20234033,Single,1,No,No,No,100,Sub-arterial Road
20232044,Single,1,No,No,No,50,Local Road
20232250,Single,1,No,No,No,80,Local Road
20233231,Single,1,No,No,No,60,Sub-arterial Road
20231020,Single,1,No,No,No,60,Collector Road
20231115,Single,1,No,No,No,80,Arterial Road
20231038,Multiple,2,No,No,No,100,Sub-arterial Road
